date,iva,befolkning,mean_age,Region,change_coming_3_days,change_since_1_days,change_since_2_days,change_since_3_days,change_since_4_days,change_since_5_days,change_since_6_days,change_since_7_days,cases,case_change_from_day_10_to_4,iva_per_1000
2020-03-31,4.0,245347.0,43.770623,Region Västernorrland,,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,42.0,1.6428571428571428,0.016303439618173446
2020-04-01,5.0,245347.0,43.770623,Region Västernorrland,,1.25,1.25,1.25,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,,1.7857142857142858,0.020379299522716804
2020-04-02,6.0,245347.0,43.770623,Region Västernorrland,,1.2,1.5,1.5,1.5,2.0,2.0,2.0,,1.9285714285714286,0.024455159427260165
2020-03-06,0.0,275845.0,42.205487,Region Västmanland,,,,,,,,,0.0,,0.0
2020-03-07,0.0,275845.0,42.205487,Region Västmanland,,,,,,,,,0.0,,0.0
2020-03-08,0.0,275845.0,42.205487,Region Västmanland,,,,,,,,,0.0,,0.0
2020-03-09,0.0,275845.0,42.205487,Region Västmanland,,,,,,,,,0.0,,0.0
2020-03-10,0.0,275845.0,42.205487,Region Västmanland,,,,,,,,,0.0,,0.0
2020-03-11,0.0,275845.0,42.205487,Region Västmanland,,,,,,,,,0.0,,0.0
2020-03-12,0.0,275845.0,42.205487,Region Västmanland,,,,,,,,,0.0,,0.0
2020-03-13,0.0,275845.0,42.205487,Region Västmanland,,,,,,,,,0.0,,0.0
2020-03-14,0.0,275845.0,42.205487,Region Västmanland,,,,,,,,,5.0,,0.0
2020-03-15,0.0,275845.0,42.205487,Region Västmanland,,,,,,,,,5.0,,0.0
2020-03-16,0.0,275845.0,42.205487,Region Västmanland,,,,,,,,,5.0,,0.0
2020-03-17,0.0,275845.0,42.205487,Region Västmanland,,,,,,,,,12.0,,0.0
2020-03-18,0.0,275845.0,42.205487,Region Västmanland,,,,,,,,,18.0,inf,0.0
2020-03-19,0.0,275845.0,42.205487,Region Västmanland,,,,,,,,,18.0,inf,0.0
2020-03-20,0.0,275845.0,42.205487,Region Västmanland,,,,,,,,,19.0,inf,0.0
2020-03-21,0.0,275845.0,42.205487,Region Västmanland,inf,,,,,,,,21.0,inf,0.0
2020-03-22,0.0,275845.0,42.205487,Region Västmanland,inf,,,,,,,,21.0,inf,0.0
2020-03-23,0.0,275845.0,42.205487,Region Västmanland,inf,,,,,,,,21.0,inf,0.0
2020-03-24,1.0,275845.0,42.205487,Region Västmanland,7.0,inf,inf,inf,inf,inf,inf,inf,24.0,3.8,0.003625224310754228
2020-03-25,3.0,275845.0,42.205487,Region Västmanland,3.0,3.0,inf,inf,inf,inf,inf,inf,28.0,4.2,0.010875672932262683
2020-03-26,5.0,275845.0,42.205487,Region Västmanland,2.2,1.6666666666666667,5.0,inf,inf,inf,inf,inf,31.0,4.2,0.01812612155377114
2020-03-27,7.0,275845.0,42.205487,Region Västmanland,1.5714285714285714,1.4,2.3333333333333335,7.0,inf,inf,inf,inf,36.0,1.75,0.025376570175279594
2020-03-28,9.0,275845.0,42.205487,Region Västmanland,1.2222222222222223,1.2857142857142858,1.8,3.0,9.0,inf,inf,inf,47.0,1.3333333333333333,0.03262701879678805
2020-03-29,11.0,275845.0,42.205487,Region Västmanland,1.1818181818181819,1.2222222222222223,1.5714285714285714,2.2,3.6666666666666665,11.0,inf,inf,50.0,1.5555555555555556,0.03987746741829651
2020-03-30,11.0,275845.0,42.205487,Region Västmanland,1.1818181818181819,1.0,1.2222222222222223,1.5714285714285714,2.2,3.6666666666666665,11.0,inf,50.0,1.631578947368421,0.03987746741829651
2020-03-31,11.0,275845.0,42.205487,Region Västmanland,,1.0,1.0,1.2222222222222223,1.5714285714285714,2.2,3.6666666666666665,11.0,73.0,1.7142857142857142,0.03987746741829651
2020-04-01,13.0,275845.0,42.205487,Region Västmanland,,1.1818181818181819,1.1818181818181819,1.1818181818181819,1.4444444444444444,1.8571428571428572,2.6,4.333333333333333,,2.238095238095238,0.047127916039804964
2020-04-02,13.0,275845.0,42.205487,Region Västmanland,,1.0,1.1818181818181819,1.1818181818181819,1.1818181818181819,1.4444444444444444,1.8571428571428572,2.6,,2.380952380952381,0.047127916039804964
2020-03-06,0.0,304805.0,41.671205,Region Örebro län,,,,,,,,,0.0,,0.0
2020-03-07,0.0,304805.0,41.671205,Region Örebro län,,,,,,,,,1.0,,0.0
2020-03-08,0.0,304805.0,41.671205,Region Örebro län,,,,,,,,,2.0,,0.0
2020-03-09,0.0,304805.0,41.671205,Region Örebro län,,,,,,,,,4.0,,0.0
2020-03-10,0.0,304805.0,41.671205,Region Örebro län,,,,,,,,,4.0,,0.0
2020-03-11,0.0,304805.0,41.671205,Region Örebro län,,,,,,,,,4.0,,0.0
2020-03-12,0.0,304805.0,41.671205,Region Örebro län,,,,,,,,,4.0,,0.0
2020-03-13,0.0,304805.0,41.671205,Region Örebro län,,,,,,,,,7.0,,0.0
2020-03-14,0.0,304805.0,41.671205,Region Örebro län,,,,,,,,,9.0,,0.0
2020-03-15,0.0,304805.0,41.671205,Region Örebro län,,,,,,,,,9.0,,0.0
2020-03-16,0.0,304805.0,41.671205,Region Örebro län,,,,,,,,,9.0,inf,0.0
2020-03-17,0.0,304805.0,41.671205,Region Örebro län,inf,,,,,,,,9.0,7.0,0.0
2020-03-18,0.0,304805.0,41.671205,Region Örebro län,inf,,,,,,,,25.0,4.5,0.0
2020-03-19,0.0,304805.0,41.671205,Region Örebro län,inf,,,,,,,,28.0,2.25,0.0
2020-03-20,2.0,304805.0,41.671205,Region Örebro län,1.5,inf,inf,inf,inf,inf,inf,inf,37.0,2.25,0.006561572152687784
2020-03-21,2.0,304805.0,41.671205,Region Örebro län,2.0,1.0,inf,inf,inf,inf,inf,inf,42.0,2.25,0.006561572152687784
2020-03-22,3.0,304805.0,41.671205,Region Örebro län,2.3333333333333335,1.5,1.5,inf,inf,inf,inf,inf,42.0,6.25,0.009842358229031676
2020-03-23,3.0,304805.0,41.671205,Region Örebro län,2.6666666666666665,1.0,1.5,1.5,inf,inf,inf,inf,42.0,4.0,0.009842358229031676
2020-03-24,4.0,304805.0,41.671205,Region Örebro län,2.0,1.3333333333333333,1.3333333333333333,2.0,2.0,inf,inf,inf,48.0,4.111111111111111,0.013123144305375568
2020-03-25,7.0,304805.0,41.671205,Region Örebro län,1.1428571428571428,1.75,2.3333333333333335,2.3333333333333335,3.5,3.5,inf,inf,59.0,4.666666666666667,0.022965502534407243
2020-03-26,8.0,304805.0,41.671205,Region Örebro län,1.375,1.1428571428571428,2.0,2.6666666666666665,2.6666666666666665,4.0,4.0,inf,67.0,4.666666666666667,0.026246288610751137
2020-03-27,8.0,304805.0,41.671205,Region Örebro län,1.375,1.0,1.1428571428571428,2.0,2.6666666666666665,2.6666666666666665,4.0,4.0,73.0,4.666666666666667,0.026246288610751137
2020-03-28,8.0,304805.0,41.671205,Region Örebro län,1.375,1.0,1.0,1.1428571428571428,2.0,2.6666666666666665,2.6666666666666665,4.0,79.0,1.92,0.026246288610751137
2020-03-29,11.0,304805.0,41.671205,Region Örebro län,1.2727272727272727,1.375,1.375,1.375,1.5714285714285714,2.75,3.6666666666666665,3.6666666666666665,86.0,2.107142857142857,0.03608864683978281
2020-03-30,11.0,304805.0,41.671205,Region Örebro län,1.4545454545454546,1.0,1.375,1.375,1.375,1.5714285714285714,2.75,3.6666666666666665,89.0,1.8108108108108107,0.03608864683978281
2020-03-31,11.0,304805.0,41.671205,Region Örebro län,,1.0,1.0,1.375,1.375,1.375,1.5714285714285714,2.75,106.0,1.7380952380952381,0.03608864683978281
2020-04-01,14.0,304805.0,41.671205,Region Örebro län,,1.2727272727272727,1.2727272727272727,1.2727272727272727,1.75,1.75,1.75,2.0,,1.880952380952381,0.045931005068814486
2020-04-02,16.0,304805.0,41.671205,Region Örebro län,,1.1428571428571428,1.4545454545454546,1.4545454545454546,1.4545454545454546,2.0,2.0,2.0,,2.0476190476190474,0.05249257722150227
2020-03-06,0.0,465495.0,41.404762,Region Östergötland,,,,,,,,,0.0,,0.0
2020-03-07,0.0,465495.0,41.404762,Region Östergötland,,,,,,,,,0.0,,0.0
2020-03-08,0.0,465495.0,41.404762,Region Östergötland,,,,,,,,,0.0,,0.0
2020-03-09,0.0,465495.0,41.404762,Region Östergötland,,,,,,,,,0.0,,0.0
2020-03-10,0.0,465495.0,41.404762,Region Östergötland,,,,,,,,,0.0,,0.0
2020-03-11,0.0,465495.0,41.404762,Region Östergötland,,,,,,,,,0.0,,0.0
2020-03-12,0.0,465495.0,41.404762,Region Östergötland,,,,,,,,,0.0,,0.0
2020-03-13,0.0,465495.0,41.404762,Region Östergötland,inf,,,,,,,,1.0,,0.0
2020-03-14,0.0,465495.0,41.404762,Region Östergötland,inf,,,,,,,,11.0,,0.0
2020-03-15,0.0,465495.0,41.404762,Region Östergötland,inf,,,,,,,,18.0,,0.0
2020-03-16,1.0,465495.0,41.404762,Region Östergötland,3.0,inf,inf,inf,inf,inf,inf,inf,27.0,,0.0021482507867968507
2020-03-17,1.0,465495.0,41.404762,Region Östergötland,4.0,1.0,inf,inf,inf,inf,inf,inf,35.0,inf,0.0021482507867968507
2020-03-18,2.0,465495.0,41.404762,Region Östergötland,2.5,2.0,2.0,inf,inf,inf,inf,inf,48.0,inf,0.0042965015735937015
2020-03-19,3.0,465495.0,41.404762,Region Östergötland,2.6666666666666665,1.5,3.0,3.0,inf,inf,inf,inf,76.0,inf,0.006444752360390552
2020-03-20,4.0,465495.0,41.404762,Region Östergötland,2.75,1.3333333333333333,2.0,4.0,4.0,inf,inf,inf,104.0,inf,0.008593003147187403
2020-03-21,5.0,465495.0,41.404762,Region Östergötland,2.8,1.25,1.6666666666666667,2.5,5.0,5.0,inf,inf,126.0,inf,0.010741253933984254
2020-03-22,8.0,465495.0,41.404762,Region Östergötland,2.375,1.6,2.0,2.6666666666666665,4.0,8.0,8.0,inf,138.0,inf,0.017186006294374806
2020-03-23,11.0,465495.0,41.404762,Region Östergötland,1.9090909090909092,1.375,2.2,2.75,3.6666666666666665,5.5,11.0,11.0,151.0,76.0,0.023630758654765358
2020-03-24,14.0,465495.0,41.404762,Region Östergötland,1.6428571428571428,1.2727272727272727,1.75,2.8,3.5,4.666666666666667,7.0,14.0,169.0,9.454545454545455,0.03007551101515591
2020-03-25,19.0,465495.0,41.404762,Region Östergötland,1.3157894736842106,1.3571428571428572,1.7272727272727273,2.375,3.8,4.75,6.333333333333333,9.5,199.0,7.0,0.04081676494914016
2020-03-26,21.0,465495.0,41.404762,Region Östergötland,1.3333333333333333,1.105263157894737,1.5,1.9090909090909092,2.625,4.2,5.25,7.0,210.0,5.111111111111111,0.04511326652273386
2020-03-27,23.0,465495.0,41.404762,Region Östergötland,1.2173913043478262,1.0952380952380953,1.2105263157894737,1.6428571428571428,2.090909090909091,2.875,4.6,5.75,239.0,4.314285714285714,0.049409768096327564
2020-03-28,25.0,465495.0,41.404762,Region Östergötland,1.16,1.0869565217391304,1.1904761904761905,1.3157894736842106,1.7857142857142858,2.272727272727273,3.125,5.0,272.0,3.5208333333333335,0.053706269669921265
2020-03-29,28.0,465495.0,41.404762,Region Östergötland,1.0357142857142858,1.12,1.2173913043478262,1.3333333333333333,1.4736842105263157,2.0,2.5454545454545454,3.5,315.0,2.6184210526315788,0.06015102203031182
2020-03-30,28.0,465495.0,41.404762,Region Östergötland,1.25,1.0,1.12,1.2173913043478262,1.3333333333333333,1.4736842105263157,2.0,2.5454545454545454,355.0,2.019230769230769,0.06015102203031182
2020-03-31,29.0,465495.0,41.404762,Region Östergötland,,1.0357142857142858,1.0357142857142858,1.16,1.2608695652173914,1.380952380952381,1.5263157894736843,2.0714285714285716,376.0,1.8968253968253967,0.062299272817108675
2020-04-01,29.0,465495.0,41.404762,Region Östergötland,,1.0,1.0357142857142858,1.0357142857142858,1.16,1.2608695652173914,1.380952380952381,1.5263157894736843,,1.9710144927536233,0.062299272817108675
2020-04-02,35.0,465495.0,41.404762,Region Östergötland,,1.206896551724138,1.206896551724138,1.25,1.25,1.4,1.5217391304347827,1.6666666666666667,,2.0860927152317883,0.07518877753788977
2020-03-06,0.0,1725881.0,41.079673,Västra Götalandsregionen,inf,,,,,,,,0.0,,0.0
2020-03-07,1.0,1725881.0,41.079673,Västra Götalandsregionen,1.0,inf,,,,,,,1.0,,0.0005794142238080145
2020-03-08,1.0,1725881.0,41.079673,Västra Götalandsregionen,1.0,1.0,inf,,,,,,6.0,,0.0005794142238080145
2020-03-09,1.0,1725881.0,41.079673,Västra Götalandsregionen,1.0,1.0,1.0,inf,,,,,17.0,,0.0005794142238080145
2020-03-10,1.0,1725881.0,41.079673,Västra Götalandsregionen,1.0,1.0,1.0,1.0,inf,,,,32.0,,0.0005794142238080145
2020-03-11,1.0,1725881.0,41.079673,Västra Götalandsregionen,1.0,1.0,1.0,1.0,1.0,inf,,,45.0,,0.0005794142238080145
2020-03-12,1.0,1725881.0,41.079673,Västra Götalandsregionen,1.0,1.0,1.0,1.0,1.0,1.0,inf,,102.0,,0.0005794142238080145
2020-03-13,1.0,1725881.0,41.079673,Västra Götalandsregionen,2.0,1.0,1.0,1.0,1.0,1.0,1.0,inf,121.0,,0.0005794142238080145
2020-03-14,1.0,1725881.0,41.079673,Västra Götalandsregionen,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,140.0,,0.0005794142238080145
2020-03-15,1.0,1725881.0,41.079673,Västra Götalandsregionen,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,145.0,,0.0005794142238080145
2020-03-16,2.0,1725881.0,41.079673,Västra Götalandsregionen,5.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,163.0,inf,0.001158828447616029
2020-03-17,3.0,1725881.0,41.079673,Västra Götalandsregionen,4.666666666666667,1.5,3.0,3.0,3.0,3.0,3.0,3.0,169.0,121.0,0.0017382426714240438
2020-03-18,6.0,1725881.0,41.079673,Västra Götalandsregionen,3.0,2.0,3.0,6.0,6.0,6.0,6.0,6.0,182.0,23.333333333333332,0.0034764853428480877
2020-03-19,11.0,1725881.0,41.079673,Västra Götalandsregionen,1.9090909090909092,1.8333333333333333,3.6666666666666665,5.5,11.0,11.0,11.0,11.0,192.0,8.529411764705882,0.00637355646188816
2020-03-20,14.0,1725881.0,41.079673,Västra Götalandsregionen,1.8571428571428572,1.2727272727272727,2.3333333333333335,4.666666666666667,7.0,14.0,14.0,14.0,206.0,5.09375,0.008111799133312204
2020-03-21,18.0,1725881.0,41.079673,Västra Götalandsregionen,1.6666666666666667,1.2857142857142858,1.6363636363636365,3.0,6.0,9.0,18.0,18.0,229.0,3.7555555555555555,0.010429456028544263
2020-03-22,21.0,1725881.0,41.079673,Västra Götalandsregionen,1.5714285714285714,1.1666666666666667,1.5,1.9090909090909092,3.5,7.0,10.5,21.0,237.0,1.7843137254901962,0.012167698699968305
2020-03-23,26.0,1725881.0,41.079673,Västra Götalandsregionen,1.5384615384615385,1.2380952380952381,1.4444444444444444,1.8571428571428572,2.3636363636363638,4.333333333333333,8.666666666666666,13.0,241.0,1.5867768595041323,0.015064769819008379
2020-03-24,30.0,1725881.0,41.079673,Västra Götalandsregionen,1.4666666666666666,1.1538461538461537,1.4285714285714286,1.6666666666666667,2.142857142857143,2.727272727272727,5.0,10.0,250.0,1.4714285714285715,0.017382426714240437
2020-03-25,33.0,1725881.0,41.079673,Västra Götalandsregionen,1.4848484848484849,1.1,1.2692307692307692,1.5714285714285714,1.8333333333333333,2.357142857142857,3.0,5.5,260.0,1.5793103448275863,0.019120669385664483
2020-03-26,40.0,1725881.0,41.079673,Västra Götalandsregionen,1.5,1.2121212121212122,1.3333333333333333,1.5384615384615385,1.9047619047619047,2.2222222222222223,2.857142857142857,3.6363636363636362,279.0,1.4539877300613497,0.02317656895232058
2020-03-27,44.0,1725881.0,41.079673,Västra Götalandsregionen,1.4772727272727273,1.1,1.3333333333333333,1.4666666666666666,1.6923076923076923,2.0952380952380953,2.4444444444444446,3.142857142857143,299.0,1.4260355029585798,0.02549422584755264
2020-03-28,49.0,1725881.0,41.079673,Västra Götalandsregionen,1.4285714285714286,1.1136363636363635,1.225,1.4848484848484849,1.6333333333333333,1.8846153846153846,2.3333333333333335,2.7222222222222223,317.0,1.3736263736263736,0.028391296966592715
2020-03-29,60.0,1725881.0,41.079673,Västra Götalandsregionen,1.2833333333333334,1.2244897959183674,1.3636363636363635,1.5,1.8181818181818181,2.0,2.3076923076923075,2.857142857142857,342.0,1.3541666666666667,0.034764853428480874
2020-03-30,65.0,1725881.0,41.079673,Västra Götalandsregionen,1.2153846153846153,1.0833333333333333,1.3265306122448979,1.4772727272727273,1.625,1.9696969696969697,2.1666666666666665,2.5,357.0,1.354368932038835,0.03766192454752095
2020-03-31,70.0,1725881.0,41.079673,Västra Götalandsregionen,,1.0769230769230769,1.1666666666666667,1.4285714285714286,1.5909090909090908,1.75,2.121212121212121,2.3333333333333335,384.0,1.3056768558951966,0.04055899566656102
2020-04-01,77.0,1725881.0,41.079673,Västra Götalandsregionen,,1.1,1.1846153846153846,1.2833333333333334,1.5714285714285714,1.75,1.925,2.3333333333333335,,1.3375527426160339,0.04461489523321712
2020-04-02,79.0,1725881.0,41.079673,Västra Götalandsregionen,,1.025974025974026,1.1285714285714286,1.2153846153846153,1.3166666666666667,1.6122448979591837,1.7954545454545454,1.975,,1.4190871369294606,0.04577372368083315
2020-03-06,,59686.0,44.892387,Region Gotland,,,,,,,,,0.0,,
2020-03-07,,59686.0,44.892387,Region Gotland,,,,,,,,,0.0,,
2020-03-08,,59686.0,44.892387,Region Gotland,,,,,,,,,0.0,,
2020-03-09,,59686.0,44.892387,Region Gotland,,,,,,,,,0.0,,
2020-03-10,,59686.0,44.892387,Region Gotland,,,,,,,,,0.0,,
2020-03-11,,59686.0,44.892387,Region Gotland,,,,,,,,,0.0,,
2020-03-12,,59686.0,44.892387,Region Gotland,,,,,,,,,2.0,,
2020-03-13,,59686.0,44.892387,Region Gotland,,,,,,,,,2.0,,
2020-03-14,,59686.0,44.892387,Region Gotland,,,,,,,,,2.0,,
2020-03-15,,59686.0,44.892387,Region Gotland,,,,,,,,,2.0,,
2020-03-16,,59686.0,44.892387,Region Gotland,,,,,,,,,2.0,inf,
2020-03-17,,59686.0,44.892387,Region Gotland,,,,,,,,,2.0,inf,
2020-03-18,,59686.0,44.892387,Region Gotland,,,,,,,,,3.0,inf,
2020-03-19,,59686.0,44.892387,Region Gotland,,,,,,,,,4.0,inf,
2020-03-20,,59686.0,44.892387,Region Gotland,,,,,,,,,5.0,inf,
2020-03-21,,59686.0,44.892387,Region Gotland,,,,,,,,,5.0,inf,
2020-03-22,,59686.0,44.892387,Region Gotland,,,,,,,,,5.0,1.5,
2020-03-23,,59686.0,44.892387,Region Gotland,,,,,,,,,5.0,2.0,
2020-03-24,,59686.0,44.892387,Region Gotland,,,,,,,,,5.0,2.5,
2020-03-25,,59686.0,44.892387,Region Gotland,,,,,,,,,5.0,2.5,
2020-03-26,,59686.0,44.892387,Region Gotland,,,,,,,,,6.0,2.5,
2020-03-27,,59686.0,44.892387,Region Gotland,,,,,,,,,10.0,2.5,
2020-03-28,,59686.0,44.892387,Region Gotland,,,,,,,,,11.0,1.6666666666666667,
2020-03-29,,59686.0,44.892387,Region Gotland,,,,,,,,,11.0,1.25,
2020-03-30,,59686.0,44.892387,Region Gotland,,,,,,,,,11.0,1.2,
2020-03-31,,59686.0,44.892387,Region Gotland,,,,,,,,,11.0,2.0,
2020-04-01,,59686.0,44.892387,Region Gotland,,,,,,,,,,2.2,
2020-04-02,1.0,59686.0,44.892387,Region Gotland,,,,,,,,,,2.2,0.016754347753241968
